id_usuario,home,pesquisou_produto,visualizou_detalhes,acessou_faq,acessou_ofertas,adicionou_carrinho,finalizou_compra,codigo_compra,valor_total
USR1407755,1,1,1,0,0,1,1,CMP109203,4252.87
USR1407756,1,1,1,1,0,1,0,,
USR1407757,1,1,1,0,0,1,1,CMP160338,3858.09
USR1407758,1,0,1,0,0,0,0,,
USR1407759,1,0,1,0,0,1,0,,
USR1407760,1,0,0,1,1,0,0,,
USR1407761,1,1,0,1,0,1,0,,
USR1407762,1,0,0,0,1,1,0,,
USR1407763,1,1,0,0,0,0,0,,
USR1407764,1,0,1,0,0,0,0,,
USR1407765,1,0,0,0,0,0,0,,
USR1407766,1,0,1,1,0,1,0,,
USR1407767,1,0,0,1,0,0,0,,
USR1407768,1,0,0,1,0,0,0,,
USR1407769,0,0,1,1,1,1,0,,
USR1407770,1,0,0,0,0,0,0,,
USR1407771,1,1,1,0,1,0,0,,
USR1407772,1,1,1,0,1,1,0,,
USR1407773,1,0,0,1,0,0,0,,
USR1407774,0,1,0,1,0,0,0,,
USR1407775,1,1,0,0,0,1,0,,
USR1407776,1,0,0,1,0,0,0,,
USR1407777,1,0,1,1,1,0,0,,
USR1407778,1,1,1,0,0,1,1,CMP108081,2326.39
USR1407779,1,1,1,1,0,1,0,,
USR1407780,0,1,1,0,1,0,0,,
USR1407781,1,0,1,0,0,0,0,,
USR1407782,1,0,1,1,0,1,0,,
USR1407783,1,1,0,1,0,1,0,,
USR1407784,1,1,0,0,0,1,0,,
USR1407785,1,1,0,0,0,1,0,,
USR1407786,1,1,1,0,0,0,0,,
,1,0,0,0,0,0,0,,
USR1407788,1,1,1,0,0,1,1,CMP131946,2258.76
USR1407789,1,1,0,1,0,0,0,,
USR1407790,1,0,1,1,0,1,0,,
USR1407791,1,0,0,0,0,0,0,,
USR1407792,1,1,1,0,0,0,0,,
USR1407793,1,0,0,1,0,0,0,,
USR1407794,1,0,0,0,0,0,0,,
USR1407795,1,1,1,1,0,1,0,,
USR1407796,1,0,1,1,0,1,1,CMP200079,529.81
USR1407797,1,0,1,0,0,1,0,,
USR1407798,1,1,0,0,0,0,0,,
USR1407799,1,0,0,1,0,0,0,,
USR1407800,1,1,1,0,1,0,0,,
USR1407801,1,0,1,0,0,0,0,,
USR1407802,1,1,0,1,0,1,0,,
USR1407803,1,0,1,0,1,0,0,,
USR1407804,1,1,1,1,0,1,0,,
USR1407805,1,0,1,1,0,1,1,CMP205825,782.94
USR1407806,1,1,0,1,0,1,0,,
USR1407807,1,0,0,1,0,0,0,,
USR1407808,1,0,0,0,0,0,0,,
USR1407809,1,0,1,0,0,1,0,,
USR1407810,1,1,0,1,0,0,0,,
USR1407811,1,1,0,0,0,1,0,,
USR1407812,1,1,0,1,0,0,0,,
USR1407813,1,0,0,0,0,0,0,,
USR1407814,1,0,1,1,0,0,0,,
USR1407815,1,0,1,0,0,0,0,,
USR1407816,1,1,1,1,0,0,0,,
USR1407817,1,0,0,1,0,0,0,,
USR1407818,1,0,0,0,0,0,0,,
USR1407819,1,0,0,0,0,0,0,,
USR1407820,1,1,1,0,1,0,0,,
USR1407821,0,0,0,0,0,0,0,,
USR1407822,0,1,0,1,0,1,0,,
USR1407823,1,0,0,0,0,0,0,,
USR1407824,1,1,1,0,0,0,0,,
USR1407825,1,1,1,1,0,1,0,,
USR1407826,1,1,1,0,1,0,0,,
USR1407827,0,0,0,1,0,0,0,,
USR1407828,1,1,1,0,0,1,1,CMP103813,1244.01
USR1407829,1,0,0,1,0,0,0,,
USR1407830,1,1,1,0,0,0,0,,
USR1407831,1,1,1,0,0,0,0,,
USR1407832,1,0,1,0,0,0,0,,
USR1407833,1,1,0,0,0,0,0,,
USR1407834,1,0,0,1,0,0,0,,
USR1407835,1,0,1,0,1,0,0,,
USR1407836,1,0,0,1,0,0,0,,
USR1407837,1,0,0,0,0,0,0,,
USR1407838,1,0,1,0,0,0,0,,
USR1407839,1,0,1,1,0,0,0,,
USR1407840,1,1,0,0,0,1,0,,
USR1407841,1,0,0,1,0,0,0,,
USR1407842,1,1,1,1,0,1,0,,
USR1407843,1,1,1,0,1,0,0,,
USR1407844,1,1,1,1,0,0,0,,
USR1407845,1,1,1,0,0,1,1,CMP145037,3376.19
USR1407846,1,0,0,1,1,0,0,,
USR1407847,1,1,1,1,0,0,0,,
USR1407848,1,1,0,0,0,0,0,,
USR1407849,1,0,0,0,0,0,0,,
USR1407850,1,0,0,1,1,0,0,,
USR1407851,1,1,0,1,0,0,0,,
USR1407852,1,1,0,0,0,1,0,,
USR1407853,1,0,1,1,0,1,0,,
USR1407854,1,0,0,0,0,0,0,,
USR1407855,1,0,1,0,0,1,0,,
USR1407856,1,0,1,0,0,0,0,,
USR1407857,1,0,0,0,0,0,0,,
USR1407858,1,1,1,0,0,1,1,CMP104740,3471.95
USR1407859,0,0,0,1,0,0,0,,
USR1407860,1,0,0,0,0,0,0,,
USR1407861,1,1,1,0,0,1,1,CMP109311,2424.29
USR1407862,1,1,0,0,0,1,0,,
USR1407863,1,1,1,0,0,1,0,,
USR1407864,1,1,0,0,0,1,0,,
USR1407865,1,0,0,1,0,0,0,,
USR1407866,1,1,1,0,0,0,0,,
USR1407867,1,1,1,0,0,1,1,CMP154747,4085.85
USR1407868,1,1,1,0,0,1,1,CMP118777,683.82
USR1407869,1,0,1,0,0,1,0,,
USR1407870,1,1,1,1,0,0,0,,
USR1407871,1,1,1,0,0,0,0,,
USR1407872,0,0,0,0,1,0,0,,
USR1407873,0,1,1,0,0,0,0,,
USR1407874,1,1,1,0,0,1,1,CMP138789,516.03
USR1407875,1,1,1,0,1,1,0,,
USR1407876,0,1,1,1,1,0,0,,
USR1407877,1,1,1,1,0,0,0,,
USR1407878,1,1,1,0,0,1,1,CMP116277,927.14
USR1407879,1,0,1,1,0,1,0,,
USR1407880,1,1,1,0,0,1,0,,
USR1407881,1,0,0,1,0,0,0,,
USR1407882,1,0,0,0,0,0,0,,
USR1407883,1,1,1,1,0,1,1,CMP204420,1738.65
USR1407884,0,0,1,1,1,0,0,,
USR1407885,1,1,1,0,0,1,0,,
USR1407886,1,1,0,1,1,1,0,,
USR1407887,1,0,0,0,1,0,0,,
USR1407888,1,1,0,0,0,1,0,,
USR1407889,1,1,0,0,1,0,0,,
USR1407890,1,0,1,1,0,1,0,,
USR1407891,1,1,0,0,0,1,0,,
USR1407892,1,1,1,0,0,1,0,,
USR1407893,0,0,0,1,1,0,0,,
USR1407894,1,1,1,0,0,1,1,CMP156507,2730.54
USR1407895,1,1,1,0,0,0,0,,
USR1407896,1,1,0,1,0,0,0,,
USR1407897,1,0,1,1,0,0,0,,
USR1407898,1,0,1,0,1,0,0,,
USR1407899,1,0,0,0,1,1,0,,
USR1407900,1,0,1,0,0,1,0,,
USR1407901,1,0,1,0,0,0,0,,
USR1407902,1,0,0,1,0,0,0,,
USR1407903,1,0,1,0,0,1,0,,
USR1407904,1,1,0,0,0,0,0,,
,1,0,0,1,0,0,0,,
USR1407906,1,0,1,1,0,1,0,,
USR1407907,0,0,1,0,1,1,0,,
USR1407908,0,1,0,0,0,0,0,,
USR1407909,1,0,1,0,0,1,0,,
USR1407910,1,0,0,0,0,0,0,,
USR1407911,1,1,0,0,0,0,0,,
USR1407912,1,1,0,0,0,0,0,,
USR1407913,1,1,1,0,0,0,0,,
USR1407914,1,1,1,1,0,1,0,,
USR1407915,1,0,1,0,1,1,0,,
USR1407916,1,0,0,0,0,0,0,,
USR1407917,1,0,0,0,0,0,0,,
USR1407918,1,1,0,0,1,1,0,,
USR1407919,1,1,1,0,0,0,0,,
USR1407920,1,0,0,0,0,0,0,,
USR1407921,1,1,1,0,0,0,0,,
USR1407922,1,0,1,0,0,1,0,,
USR1407923,1,1,0,0,0,0,0,,
USR1407924,1,0,1,1,0,1,0,,
USR1407925,1,0,1,1,0,1,0,,
USR1407926,1,0,1,0,0,1,0,,
USR1407927,1,0,0,1,0,0,0,,
USR1407928,1,1,1,0,0,0,0,,
USR1407929,1,1,0,0,0,1,0,,
USR1407930,1,0,1,0,0,0,0,,
USR1407931,1,1,0,0,1,1,0,,
USR1407932,1,0,1,0,0,1,1,CMP210747,4920.48
USR1407933,1,0,0,0,0,0,0,,
USR1407934,1,1,1,1,1,1,0,,
USR1407935,1,0,1,1,1,1,0,,
USR1407936,1,1,1,0,0,1,0,,
USR1407937,1,1,0,0,1,1,0,,
USR1407938,0,0,0,0,0,0,0,,
USR1407939,1,1,0,0,0,0,0,,
USR1407940,1,1,0,1,0,0,0,,
USR1407941,1,1,1,0,0,1,0,,
USR1407942,1,0,0,0,0,0,0,,
USR1407943,1,1,0,1,0,1,0,,
USR1407944,0,1,0,0,1,0,0,,
USR1407945,1,0,0,0,0,0,0,,
USR1407946,1,1,0,1,0,0,0,,
USR1407947,1,1,1,1,0,0,0,,
USR1407948,1,0,0,0,0,0,0,,
USR1407949,1,0,1,0,0,1,0,,
USR1407950,1,1,0,0,0,0,0,,
USR1407951,1,0,0,0,0,0,0,,
USR1407952,1,0,0,1,0,0,0,,
USR1407953,1,1,1,0,0,0,0,,
USR1407954,1,1,0,1,0,0,0,,
USR1407955,1,0,1,1,0,1,0,,
USR1407956,1,1,0,1,0,0,0,,
USR1407957,1,1,0,1,0,0,0,,
USR1407958,0,1,0,1,0,0,0,,
USR1407959,1,0,0,0,1,1,0,,
USR1407960,1,1,0,1,0,1,0,,
USR1407961,1,1,1,0,0,1,0,,
,1,0,0,0,0,0,0,,
USR1407963,1,0,1,0,0,1,0,,
USR1407964,1,1,1,0,0,1,0,,
USR1407965,1,0,1,1,0,0,0,,
USR1407966,1,0,0,0,0,0,0,,
USR1407967,1,0,0,0,0,0,0,,
USR1407968,1,1,1,0,0,0,0,,
USR1407969,1,0,1,0,0,1,0,,
USR1407970,1,1,1,1,0,0,0,,
USR1407971,1,0,1,0,0,1,0,,
USR1407972,1,1,0,0,0,0,0,,
USR1407973,1,0,1,1,0,0,0,,
USR1407974,1,1,1,1,1,0,0,,
USR1407975,1,0,1,1,1,0,0,,
USR1407976,1,1,1,0,0,1,1,CMP111339,1249.51
USR1407977,1,1,0,1,0,0,0,,
USR1407978,1,1,1,1,0,0,0,,
USR1407979,1,1,0,0,0,1,0,,
USR1407980,1,1,0,0,0,0,0,,
USR1407981,1,1,0,1,0,1,0,,
USR1407982,1,1,0,1,0,0,0,,
USR1407983,1,0,1,0,0,1,0,,
USR1407984,1,1,1,1,0,1,0,,
USR1407985,1,0,1,1,0,1,0,,
USR1407986,1,0,0,0,0,0,0,,
USR1407987,1,1,0,1,0,0,0,,
USR1407988,1,0,1,1,1,1,0,,
USR1407989,1,1,0,1,0,0,0,,
USR1407990,0,0,1,1,0,0,0,,
USR1407991,1,1,1,0,0,0,0,,
USR1407992,1,1,1,0,0,1,1,CMP142908,1107.34
USR1407993,1,0,1,1,0,0,0,,
USR1407994,1,0,1,1,0,1,0,,
USR1407995,1,1,0,1,0,0,0,,
USR1407996,1,1,0,0,0,1,0,,
USR1407997,1,1,1,0,0,0,0,,
USR1407998,1,1,0,1,0,0,0,,
USR1407999,1,0,1,0,0,0,0,,
USR1408000,1,0,1,0,0,1,0,,
USR1408001,1,1,1,1,0,1,0,,
USR1408002,1,0,1,0,1,1,0,,
USR1408003,1,1,0,0,0,0,0,,
USR1408004,1,0,0,1,0,0,0,,
USR1408005,1,1,1,0,0,0,0,,
USR1408006,1,0,0,0,0,0,0,,
USR1408007,1,0,0,1,0,0,0,,
USR1408008,1,0,1,0,1,1,0,,
USR1408009,1,0,1,0,1,1,0,,
USR1408010,1,0,0,0,0,0,0,,
USR1408011,1,0,0,0,0,0,0,,
USR1408012,1,0,1,1,1,1,0,,
USR1408013,1,0,0,0,0,0,0,,
USR1408014,1,0,1,1,0,1,0,,
USR1408015,1,0,1,1,1,1,0,,
USR1408016,0,0,1,0,1,0,0,,
USR1408017,0,1,1,1,0,1,0,,
USR1408018,1,0,0,0,0,0,0,,
USR1408019,1,0,1,1,0,0,0,,
USR1408020,1,0,0,0,1,0,0,,
USR1408021,1,1,0,0,0,1,0,,
USR1408022,1,1,0,0,0,0,0,,
USR1408023,1,1,0,0,0,1,0,,
USR1408024,1,1,1,1,0,1,0,,
USR1408025,1,0,1,1,0,1,0,,
USR1408026,1,0,0,0,0,0,0,,
USR1408027,1,0,1,1,0,1,0,,
USR1408028,1,1,1,1,1,1,0,,
USR1408029,1,1,0,0,0,0,0,,
USR1408030,1,0,1,1,0,0,0,,
USR1408031,1,1,1,0,0,1,1,CMP164776,4243.85
USR1408032,1,0,0,0,0,0,0,,
USR1408033,1,0,1,1,1,0,0,,
USR1408034,1,0,1,1,0,0,0,,
USR1408035,1,0,1,1,0,1,1,CMP207659,1851.45
USR1408036,1,0,1,0,0,0,0,,
USR1408037,0,1,1,0,0,1,0,,
USR1408038,1,0,1,0,0,1,1,CMP207443,3498.35
USR1408039,1,0,1,0,0,0,0,,
USR1408040,1,0,1,0,0,1,0,,
USR1408041,1,0,1,0,1,0,0,,
USR1408042,1,1,0,1,0,0,0,,
USR1408043,1,1,0,0,0,0,0,,
USR1408044,1,1,0,0,0,1,0,,
USR1408045,1,1,1,0,0,1,1,CMP130081,3536.59
USR1408046,0,0,0,0,0,0,0,,
USR1408047,1,0,1,1,0,1,0,,
USR1408048,1,1,0,1,0,0,0,,
USR1408049,1,1,1,0,1,0,0,,
USR1408050,1,0,0,0,0,0,0,,
USR1408051,1,0,0,0,0,0,0,,
USR1408052,1,1,1,0,0,0,0,,
USR1408053,1,0,0,0,0,0,0,,
USR1408054,1,0,0,0,0,0,0,,
USR1408055,0,0,1,0,0,1,0,,
USR1408056,1,1,1,0,0,1,0,,
USR1408057,1,0,0,0,1,1,0,,
USR1408058,1,0,1,1,1,1,0,,
USR1408059,1,0,0,0,0,0,0,,
,1,0,0,0,0,0,0,,
USR1408061,0,1,0,1,0,1,0,,
USR1408062,1,0,1,0,0,1,0,,
USR1408063,1,1,1,1,0,1,0,,
USR1408064,1,1,0,1,0,0,0,,
USR1408065,1,1,1,0,0,1,1,CMP125008,3529.17
USR1408066,1,0,1,0,0,0,0,,
USR1408067,1,1,1,1,0,0,0,,
USR1408068,1,1,1,0,0,0,0,,
USR1408069,1,1,1,0,0,1,0,,
USR1408070,1,0,0,0,0,0,0,,
USR1408071,1,0,0,0,1,0,0,,
USR1408072,1,0,0,1,0,0,0,,
USR1408073,1,1,0,1,1,0,0,,
USR1408074,1,1,0,1,0,0,0,,
USR1408075,1,1,1,0,0,0,0,,
USR1408076,1,1,1,0,0,1,0,,
USR1408077,1,0,1,1,0,0,0,,
USR1408078,0,1,1,0,0,1,0,,
USR1408079,1,1,0,0,1,1,0,,
USR1408080,1,1,1,0,0,1,1,CMP140591,2969.91
USR1408081,1,0,1,1,0,1,0,,
USR1408082,1,1,1,1,0,1,0,,
USR1408083,1,0,0,1,0,0,0,,
USR1408084,1,1,1,0,0,1,1,CMP104327,4188.12
USR1408085,1,1,1,1,0,0,0,,
USR1408086,1,1,1,1,0,0,0,,
USR1408087,1,1,0,1,0,0,0,,
USR1408088,1,1,1,0,0,0,0,,
USR1408089,1,1,0,1,1,1,0,,
USR1408090,1,0,1,0,0,0,0,,
USR1408091,1,0,0,1,1,1,0,,
USR1408092,1,1,0,0,0,0,0,,
USR1408093,1,0,1,0,1,1,0,,
USR1408094,1,1,0,1,0,1,0,,
USR1408095,1,0,1,0,1,0,0,,
USR1408096,1,0,1,0,0,1,0,,
USR1408097,1,0,1,0,0,0,0,,
USR1408098,0,1,0,0,0,1,0,,
USR1408099,1,0,0,0,0,0,0,,
USR1408100,1,0,0,0,0,0,0,,
USR1408101,1,1,0,1,1,1,0,,
USR1408102,1,1,0,0,1,0,0,,
USR1408103,1,0,1,1,0,1,0,,
USR1408104,1,0,1,0,0,1,0,,
USR1408105,1,1,0,0,1,0,0,,
USR1408106,1,0,1,0,1,0,0,,
USR1408107,1,0,0,1,0,0,0,,
USR1408108,1,1,1,0,0,1,1,CMP108395,3430.32
USR1408109,1,1,0,1,0,0,0,,
USR1408110,1,1,0,0,0,1,0,,
USR1408111,1,1,1,1,0,0,0,,
USR1408112,1,0,0,0,0,0,0,,
USR1408113,1,0,1,1,0,0,0,,
USR1408114,1,1,1,1,0,0,0,,
USR1408115,1,0,1,1,0,0,0,,
USR1408116,1,0,1,1,0,0,0,,
,1,1,1,0,0,0,0,,
USR1408118,1,1,0,1,0,0,0,,
USR1408119,0,0,1,1,0,1,0,,
USR1408120,1,1,1,0,0,1,0,,
USR1408121,0,0,1,1,0,1,0,,
USR1408122,1,1,1,0,0,1,0,,
USR1408123,1,0,1,0,0,1,1,CMP204200,3307.42
USR1408124,1,0,0,1,0,0,0,,
USR1408125,1,0,1,0,0,1,0,,
USR1408126,1,0,1,0,0,1,0,,
USR1408127,1,1,1,0,0,1,1,CMP161892,4606.96
USR1408128,1,1,1,1,0,1,0,,
USR1408129,1,0,1,0,1,1,0,,
USR1408130,1,0,0,1,1,1,0,,
USR1408131,1,1,1,1,0,1,0,,
USR1408132,0,0,1,1,1,1,0,,
USR1408133,1,0,0,0,0,0,0,,
USR1408134,1,0,1,0,1,0,0,,
USR1408135,1,1,1,1,0,0,0,,
USR1408136,1,0,1,0,0,1,0,,
USR1408137,1,0,1,0,0,0,0,,
USR1408138,1,1,1,0,0,1,1,CMP136779,4534.33
USR1408139,1,1,0,1,0,1,0,,
USR1408140,1,0,1,1,0,0,0,,
USR1408141,1,0,1,0,0,0,0,,
USR1408142,1,1,0,1,0,1,0,,
USR1408143,1,1,1,0,0,1,1,CMP212394,480.72
USR1408144,1,1,1,1,0,1,0,,
USR1408145,1,0,1,0,0,0,0,,
USR1408146,1,1,1,1,0,0,0,,
USR1408147,1,0,1,1,0,0,0,,
USR1408148,1,0,1,0,0,1,0,,
USR1408149,1,0,1,1,0,1,1,CMP212584,4762.11
USR1408150,1,1,1,0,0,1,0,,
USR1408151,1,0,0,0,1,0,0,,
USR1408152,1,0,0,0,0,0,0,,
USR1408153,1,0,1,0,0,1,0,,
USR1408154,1,0,0,1,0,0,0,,
USR1408155,1,0,0,0,0,0,0,,
USR1408156,1,1,0,1,0,1,0,,
USR1408157,1,1,1,0,0,0,0,,
USR1408158,1,1,1,0,0,1,0,,
USR1408159,1,0,0,0,0,0,0,,
USR1408160,1,0,1,0,1,0,0,,
USR1408161,1,1,1,0,1,1,0,,
USR1408162,1,1,1,1,0,0,0,,
USR1408163,1,0,1,1,0,1,0,,
USR1408164,1,1,0,0,0,0,0,,
USR1408165,0,1,0,0,1,0,0,,
USR1408166,1,1,1,0,0,0,0,,
,1,0,1,0,0,0,0,,
USR1408168,1,1,1,0,0,1,0,,
USR1408169,1,0,0,0,0,0,0,,
USR1408170,1,1,0,0,0,0,0,,
USR1408171,1,0,0,1,0,0,0,,
USR1408172,1,1,0,1,0,1,0,,
USR1408173,1,1,0,1,0,1,0,,
USR1408174,1,0,1,0,0,1,1,CMP206120,4318.8
USR1408175,1,1,1,1,0,1,0,,
USR1408176,1,0,0,1,0,0,0,,
USR1408177,1,0,1,1,0,0,0,,
USR1408178,1,0,0,1,0,0,0,,
USR1408179,1,0,1,0,1,0,0,,
USR1408180,1,0,0,0,0,0,0,,
USR1408181,1,1,1,0,0,1,1,CMP119209,3550.61
USR1408182,1,0,0,1,0,0,0,,
USR1408183,1,1,0,0,0,0,0,,
USR1408184,1,0,1,0,0,1,1,CMP207505,2005.77
USR1408185,1,0,0,1,0,0,0,,
USR1408186,1,1,1,0,0,1,1,CMP204177,2219.83
USR1408187,1,1,0,1,0,0,0,,
USR1408188,1,0,0,0,0,0,0,,
USR1408189,0,1,0,1,0,0,0,,
USR1408190,1,0,1,1,1,0,0,,
USR1408191,1,0,1,0,0,0,0,,
USR1408192,1,1,1,0,0,1,1,CMP132599,2299.03
USR1408193,1,1,0,0,0,1,0,,
USR1408194,1,1,0,0,1,1,0,,
USR1408195,1,0,0,1,0,0,0,,
USR1408196,1,1,0,1,0,1,0,,
USR1408197,1,1,1,1,1,0,0,,
USR1408198,1,0,1,1,0,0,0,,
USR1408199,1,1,0,0,1,1,0,,
USR1408200,1,0,1,1,1,1,0,,
USR1408201,1,1,1,1,0,1,0,,
USR1408202,1,1,1,0,0,0,0,,
USR1408203,1,1,1,0,0,1,0,,
USR1408204,1,1,1,0,0,1,1,CMP104102,1430.84
USR1408205,1,1,0,0,0,0,0,,
USR1408206,1,1,0,0,0,0,0,,
USR1408207,1,0,1,0,0,1,0,,
USR1408208,1,1,1,1,0,1,0,,
USR1408209,1,0,0,0,0,0,0,,
USR1408210,1,1,1,0,1,1,0,,
USR1408211,1,1,1,1,1,1,0,,
USR1408212,1,1,0,1,1,0,0,,
USR1408213,0,1,0,0,0,0,0,,
USR1408214,1,1,0,0,1,1,0,,
USR1408215,1,0,0,1,0,0,0,,
USR1408216,1,1,1,0,0,1,1,CMP147072,2262.1
USR1408217,1,0,0,0,0,0,0,,
USR1408218,1,0,1,0,0,0,0,,
USR1408219,1,1,1,0,0,0,0,,
USR1408220,0,0,1,1,1,1,0,,
USR1408221,1,0,0,1,1,0,0,,
USR1408222,1,1,0,0,0,0,0,,
USR1408223,1,1,1,1,0,1,0,,
USR1408224,1,1,1,1,0,0,0,,
,1,1,1,1,0,0,0,,
USR1408226,1,1,0,1,0,0,0,,
USR1408227,1,0,0,0,0,0,0,,
USR1408228,1,0,1,1,0,0,0,,
USR1408229,1,1,0,1,1,1,0,,
USR1408230,1,0,1,1,0,1,0,,
USR1408231,1,1,1,1,1,0,0,,
USR1408232,1,0,1,1,0,1,0,,
USR1408233,1,0,0,0,0,0,0,,
USR1408234,1,1,1,1,0,0,0,,
USR1408235,1,1,1,0,0,1,1,CMP148037,3659.37
USR1408236,1,0,0,1,0,0,0,,
USR1408237,1,0,1,1,0,1,0,,
USR1408238,1,1,1,0,0,1,0,,
USR1408239,1,1,1,0,1,0,0,,
USR1408240,0,1,1,0,0,1,0,,
USR1408241,1,0,1,0,0,1,0,,
USR1408242,1,0,0,1,0,0,0,,
USR1408243,1,0,0,0,0,0,0,,
USR1408244,1,0,0,0,0,0,0,,
USR1408245,1,1,1,0,0,0,0,,
USR1408246,1,1,1,0,0,0,0,,
USR1408247,1,0,1,0,0,0,0,,
USR1408248,1,1,0,0,0,1,0,,
USR1408249,1,1,0,0,0,0,0,,
USR1408250,1,1,1,0,0,1,1,CMP146389,3615.82
USR1408251,1,1,0,1,0,0,0,,
USR1408252,1,1,1,1,1,0,0,,
USR1408253,1,1,1,1,1,1,0,,
USR1408254,1,1,1,0,0,0,0,,
USR1408255,1,0,0,1,0,0,0,,
USR1408256,1,1,0,0,1,0,0,,
USR1408257,1,0,1,0,0,1,0,,
USR1408258,1,1,1,1,0,1,0,,
USR1408259,1,0,0,1,1,0,0,,
USR1408260,1,0,0,0,0,0,0,,
USR1408261,1,0,0,1,1,0,0,,
USR1408262,1,1,1,0,0,1,1,CMP106145,520.86
USR1408263,1,1,0,0,1,1,0,,
USR1408264,1,1,1,1,1,0,0,,
USR1408265,1,0,0,1,0,0,0,,
USR1408266,1,0,1,0,1,1,0,,
USR1408267,1,0,1,1,1,0,0,,
USR1408268,1,1,0,0,1,0,0,,
USR1408269,1,0,1,0,0,0,0,,
USR1408270,1,1,1,1,0,1,0,,
USR1408271,1,0,0,1,0,0,0,,
USR1408272,1,1,1,1,1,1,0,,
USR1408273,1,0,1,1,1,0,0,,
USR1408274,1,1,1,0,0,1,1,CMP162112,906.54
USR1408275,1,1,0,1,0,1,0,,
USR1408276,1,1,1,1,0,1,0,,
USR1408277,1,0,1,0,0,0,0,,
USR1408278,1,0,0,1,0,0,0,,
USR1408279,1,1,1,1,0,0,0,,
USR1408280,1,1,1,0,0,1,1,CMP200893,4311.39
USR1408281,1,1,1,0,0,1,1,CMP162221,2985.09
USR1408282,1,1,0,1,0,0,0,,
USR1408283,1,0,0,1,1,1,0,,
USR1408284,1,0,0,1,0,0,0,,
USR1408285,1,0,0,1,0,0,0,,
USR1408286,1,1,0,0,0,1,0,,
USR1408287,1,0,0,0,0,0,0,,
USR1408288,1,0,1,1,0,0,0,,
USR1408289,1,1,0,1,0,1,0,,
USR1408290,1,1,1,0,0,1,0,,
USR1408291,1,1,1,1,0,0,0,,
USR1408292,1,1,1,1,0,0,0,,
USR1408293,1,0,0,1,0,0,0,,
USR1408294,1,1,1,0,0,0,0,,
USR1408295,1,1,0,0,0,1,0,,
USR1408296,1,1,1,1,0,0,0,,
USR1408297,1,0,0,1,0,0,0,,
USR1408298,0,0,0,0,0,0,0,,
USR1408299,1,1,1,0,0,1,1,CMP107718,4562.21
USR1408300,1,1,1,1,1,1,0,,
USR1408301,1,1,1,0,0,0,0,,
USR1408302,1,0,0,0,0,0,0,,
USR1408303,1,1,1,0,0,1,1,CMP130751,2414.33
USR1408304,1,0,0,1,0,0,0,,
USR1408305,1,1,1,1,0,0,0,,
USR1408306,0,1,1,0,1,1,0,,
USR1408307,1,0,1,0,0,1,0,,
USR1408308,1,1,0,0,1,0,0,,
USR1408309,1,1,1,0,0,0,0,,
USR1408310,1,0,1,0,0,1,0,,
USR1408311,1,1,1,1,1,1,0,,
USR1408312,1,1,1,0,0,0,0,,
USR1408313,0,0,0,0,1,1,0,,
USR1408314,1,1,1,1,1,1,0,,
USR1408315,1,0,0,1,1,0,0,,
USR1408316,1,0,0,0,0,0,0,,
USR1408317,1,1,0,1,1,1,0,,
USR1408318,1,0,0,1,0,0,0,,
USR1408319,1,0,1,1,0,0,0,,
USR1408320,0,1,0,0,1,1,0,,
USR1408321,1,0,0,1,0,0,0,,
USR1408322,1,1,0,1,0,1,0,,
USR1408323,1,1,0,0,0,1,0,,
USR1408324,1,0,0,1,0,0,0,,
USR1408325,1,1,1,0,0,1,1,CMP126210,934.47
USR1408326,1,1,1,0,0,1,1,CMP137296,4990.24
USR1408327,1,1,1,0,0,1,0,,
USR1408328,1,1,1,0,0,0,0,,
USR1408329,1,0,1,0,0,1,0,,
USR1408330,1,1,1,1,0,1,0,,
USR1408331,1,0,0,0,0,0,0,,
USR1408332,1,0,1,0,0,0,0,,
USR1408333,1,1,0,1,1,0,0,,
USR1408334,1,0,1,1,1,0,0,,
USR1408335,1,0,1,0,0,0,0,,
USR1408336,1,1,0,0,0,0,0,,
USR1408337,1,0,0,0,0,0,0,,
USR1408338,1,0,1,0,0,1,0,,
USR1408339,1,1,1,0,0,0,0,,
USR1408340,0,0,0,0,1,1,0,,
USR1408341,1,1,1,1,0,0,0,,
USR1408342,0,0,0,0,1,1,0,,
USR1408343,1,0,0,1,0,0,0,,
USR1408344,1,0,1,0,1,1,0,,
USR1408345,1,1,0,1,0,1,0,,
USR1408346,1,1,1,0,0,1,0,,
USR1408347,1,1,1,1,0,1,0,,
USR1408348,0,1,0,1,1,1,0,,
USR1408349,1,0,1,0,0,1,0,,
USR1408350,1,0,1,0,0,1,0,,
USR1408351,1,0,1,1,0,0,0,,
USR1408352,1,0,0,1,0,0,0,,
USR1408353,1,0,1,0,0,1,0,,
USR1408354,1,0,1,1,0,0,0,,
USR1408355,1,0,1,0,0,1,0,,
USR1408356,1,1,1,1,0,1,0,,
USR1408357,1,1,0,0,0,1,0,,
USR1408358,1,1,0,1,1,1,0,,
USR1408359,1,1,1,0,0,0,0,,
USR1408360,1,0,0,0,0,0,0,,
USR1408361,1,1,0,0,0,0,0,,
USR1408362,1,1,1,0,0,0,0,,
USR1408363,1,1,1,1,0,0,0,,
USR1408364,1,0,0,1,0,0,0,,
USR1408365,1,1,1,1,0,0,0,,
USR1408366,1,0,0,0,0,0,0,,
USR1408367,1,1,1,0,0,1,0,,
USR1408368,1,0,1,1,0,0,0,,
USR1408369,1,0,0,1,0,0,0,,
